,Comments,Ratings
93,"Dont Expect too much from this phone.
GOOD BATTERY LIFE- but takes a lot of time to charge
Display is ok- Sharpness is missing
Camera is decent for outdoor shoots. Indoor it is just ok.
IR blaster not available
Display size is huge so good for watching movies
Light weight phone.
Potrait mode is good outdoors only.",4.0
94,"Not recommended for heavy user's/gamers.
Goo for average use..
Good 🔋 life
Camera needs improvement
Awesome built design
Fingerprint scanner sometimes not recognise",4.0
95,The battery of this mobile is good but the processor is slow on using heavy apps and the touch is not that responsive when using some of the live tv apps. Overall at this budget dont expect this mobile to do heavy taks smoothly and I am giving my review after using this mobile for over 2 months.,4.0
96,"After reading many negative reviews was a bit worried whether the selection of this model was good or bad.
But after getting in hand, I can say really 100% that it's a worth for those who don't use smartphones much in detail like camera and all,
Feature wise it's a good phone at a nominal price.
Operating is good, camera a bit ok ok.

Overall rating will be ""Good""",4.0
97,Although its battery backup is very nice and last for at least one day and miui 12 is also gives smooth display but one thing that should be fixed is face unlock is not working properly it unlocks with two different person of slightly same characters,4.0
98,"After 1 week of usage I am writing review.
Camera , screen resolution, video , gaming experience all are nice.

Battery charging taking little time than my expectations.

But value for money.
I was comparing mi 8A dual & 9A &
9 prime
But finally purchased this one as per my preference.
Thanks Amazon for prompt Delivery !",4.0
99,"Well Redmi 9 is very nice mobile for this price segment.
Review after 2 month and look like working good but bit bulky.
Camera is good but not best, not recommended for camera lovers.
Battery work good and charging time also not take much time.
I recommend for whom not so techno savvy.",4.0
100,"Processor is bit slow, camera is below average except that everthing works fine. I personally don't like MIUI because of lots of ads and bloatwares. But, good budget range phone if you ignore/adjust this issues.",3.0
101,"It got so many bugs, the screen turned completely blank when i clicked on 'update system app', surprisingly NO heating issues, brightness is low
For camera the rear is okay but front lacks details",3.0
102,good,3.0
103,G35 is ok for day to day usage not highly capable..,3.0
104,"Xiaomi has provided a magnificent smartphone in low budget section with increadible feature and great visual asthetics.

Pros:-
1. 4gb DDR4 RAM faster then SD 6xx series
2. 64GB storage
3. Under 9000 INR
4. 5000 mAh battery ( however the chipset consume more battery as compared to SD with 4000mAh battery will perform the same)
5. Fast charging support (Definitely buy a fast charger for great experience)
6. MiUI 12 is simply clean and loaded with features. Seamlessly switch from provios mi phone

Cons:-
1. Battery sucking chipset Helio G35, not optimize for gaming.
2. Lack of notifications light(small but deadly features, you will miss it quite often)
3. 264ppi display for 720p resolution looks crupmy at this huge size.
4. Poor quality made in india accesories.
5. Building quality is poor. As well as camera are very dissatisfied.
6. Useless camera bump for 2 poor camera only just for marketing showing 3 circles.
7. Loaded with bloatware and adware. Unauthorised data transfer to China.

If possible go for Motorola E7 around the same price and you will have great experience with Snapdragon and clean android experience.",3.0
105,"Charging Adapter came with phone turned out to be defective. stopped working after 2 weeks of purchase.

Don't know how to return the adapter or how to claim the warranty on adapter alone.

Phone is working fine so far and looks good",3.0
106,"This is my review after 1 year of purchase
Pros
Display 4/5
Speaker 4/5
Finger print scanner 5/5
Battery backup 5/5
Phone is good if you are a beginner to touch phone, the helio g35 processor is good for day to day task but there is some hanging problem but too rare, ram management is not upto mark, some time google browser crashesh, camera is below average you can take photo by managing. There is some bugs in miui
Conclusion
If you need a phone for study puposes go for it
And if you are a casual user then go for it
Otherwise don't look into this",3.0
107,"If there is an option I would 3.5

It's been 2 days since I got the phone and here are positive and negatives with comparison to Redmi 8a Dual (my previous phone)

Battery Charging: first 30-40% is very quick in charging. But to get it fully charged it takes almost an hour.

Battery Life: It runs for more than 24 hours once fully charged even if you use it to watch movies and games.

Negative : phone gets heated up while charging if you leave it on cushion type surfaces like bed, sofa etc. Irrespective of the surface phone gets a little bit heated up every time you charge it. And if you try answering a call or use the phone while on charge get ready for hand and ear burning sensation.

This is not observered in Redmi 8a Dual. But the battery life is less competed to Redmi 9. If you are a person who uses mobile while on charge, then I won't recommend Redmi 9.

Camera Quality: if you are buying this phone for Camera.. DO NOT. Redmi 8a Dual has better selfi and rear camera quality. Selfie camera is worst and rear works on in perfect lighting and when you try to zoom on objects it looses it's quality.

Storage: Go for it.

Volume: Good but when compared to Redmi 8a dual it's little bit low.

Overall if Redmi 8a Dual is much better than Redmi 9. Except for the storage and battery life.",3.0
108,"Mobile screen in good,
battery backup excelent,
Daily usage good,
Gaming experience Laggy PUBG, Call of Duty is almost not possible to play in this game,
it has 4gb RAM but still not good enough to handle games
Camera quality is worst, not even near to expectations.
Chinese's knows well how to attract Indians, Camera Megapixel, Camera filter, sound, Big screen and very common attractive looks.
for normal usage like calling messaging, whatsapp and all this device is more then enough,
If you are game lover or photography lover this device is not at all for you,
If you just want a decent android mobile for daily usage its good",3.0
109,"Best Budget phone.

Dear Customers please remember that the Price is always directly propotional to the quality.

This low price model lacks Type C Charging port. There is no Type C port. Its the old pin.

Sound quality is really worst.

My sincere advice to spend 1000 more and go for Mi 9 Pro.",3.0
110,"Purchased this phone on 07/11/2021. Find below my reviews.

Display: It is good
Design: Ok (I feel it could be designed much better than current design)
Finger print: Not facing any issues
Battery: Fine
Camera: Very poor. Most of the time the photo is blurred, especially photos taken in AI mode.

Most of the people mentioned the camera is not good. I believe a 13mp camera is good for me but I never expected the camera quality to be this much worse.

If you want to purchase a phone specifically for photography then I strongly recommend please go with some other phones.

Reason behind why I chose Redmi is, Last Diwali I purchased a Samsung Galaxy 31 for 16,000 during the great Indian festival. But within a year there was an issue with the motherboard. So I don't want to put more pennies on my phone.",3.0
