,Comments,Ratings
1664,"WRITING THIS REVIEW AFTER 1 YEAR OF USE,
SOUND QUALITY IS GOOD. BASS IS OK BUT THAT'S NOT A BIG PROBLEM FOR ME ITS JBL SO CANT QUESTION ABOUT DURABILITY BUT MY PRODUCT GOT DAMAGE AFTER 8 MONTHS OF USE it WAS MY FAULT BUT WHEN I CLAIM FOR WARRANTY MY PRODUCT GOT REPLACEMENT WITH NEW PRODUCT IN JUST ONE WEEK THANKS TO JBL SO AFTER 8 MONTHS OF USE I GOT A NEW PRODUCT TO USE WOW. SO I AM REALLY VERY SATISFY WITH THE PRODUCT AND JBL BRAND.",3.9
1665,"Review after 6months.
Pros: Excellent bass quality, good noise cancellation and superb sound quality.
Cons: Not durable
One side of the earphone got damaged within 3months.
The warranty system did not work as no one responded.
Mic facility is not that good.",3.9
1666,I bought 4 different makes of earphoned recently. Thses are the best for my phone calls and music. I by mistake wahsed them along with my clothes in a washing machine. I just dried them and found working fine They dont get tangled easily.,3.9
1667,"I bought BOAT headphones. Too much bass for calls.
Then I bought miniso headphones - Concked off in 1 month.
Bought JBL. And itss amazing! Love the placement of the microphone... Close to the mouth...
It's great for calls and music!",3.9
1668,"Muffles in my iphone 6 in full volume but the equalised output is pretty okay for the price. Good Noise Cancellation. When you wear it for more than 30mins it can pain your ears. Careful with that, otherwise fine product. Also the color is superior to others at this price. People keep saying it’s very expensive pair of earphones",3.9
1669,"Bought in July.. right side speaker stopped working in Sept..
This the quality of headphones we get from such reputed brand J B L..

Pls do not opt for jbl again.. also never buy in sale..what you get is all crap.

Jbl head phones speaker stopped working in 2 months..ridiculous for the brand",3.9
1670,"I've tried so many earphones and headphones that are way more expensive and yet I keep coming back to these. If you care about the quality and clarity of the music you listen to and you aren't just another bass head, these earphones are for you. Crystal clear vocals and mid tones with not too much bass that muddies the sound. For 500 bucks, sound can't get much better than this",3.9
1671,"Update after 9 months.Headset is still working peefectly.Not bass boosted or anything, but remaina loyal to the music as it is.
Iam a really rough user.I carry it to office,keeps it without proper care, sleeps liatening to it and wakes up to find tgat i have been sleeping on it.
Upto this moment no complaints at all.
Durability at its best.
Mic performance too is great, but could have been great with extra noise cancellation.
Also cable doesnt tangle",3.9
1672,First don't get confused with the negative reviews..as of the product was superb....the bass is actually pretty decent and its almost perfect....one can able to listen long time..it's weightless and u can't feel it in ur ear...its so loud and clear...not recommended for bass freaks ...only build quality let me down...over all it's a rejuvenate buy from amazon...let's see how far it comes ..,3.9
1673,"I ordered a blue pair of these JBL earplugs and they were delivered within two days. The moment you unbox and take them in your hand, you will feel the quality of the product. I turned my phone's equalizer off and still the bass could be felt. Upon turning up the bass of my phone's music player, there was this thump which i had always wanted 🤩 Under this price , these JBL earphones are killin' it!!!!",3.9
1674,"This is undoubtedly an excellent product which offers great quality in very affordable price. These features not found in many earphones which are costlier than this...

1. Bass, treble are clearly balanced. Nothing is over synthesised. mids and lows, even highs are very clear.

2. Particularly mic in these earphones is fantastic. Noise cancellation is working superb. Just a wow for this.... You can have a very clear calls and recordings like songs etc.. with fine quality.

3. We cannot complain much on build quality at this price point. But it doesn't mean that it is cheap. It has Very decent build quality.

So overall blindly go for this product and don't waste too much money...",3.9
